13114	112	3658
3064	140	3043
372	11	9904
11183	45	11402
13085	155	10105
8447	55	3272
4548	1	13149
9002	96	11906
4801	1	5908
9414	16	6933
1770	209	7113
4480	45	10191
13485	103	7418
11183	45	5497
4637	227	12047
13406	188	10546
4642	112	11857
9225	82	3372
10641	45	11382
12558	11	10806
2875	1	1327
3705	82	11793
7572	82	5451
4321	103	10515
7997	126	6187
7245	19	1035
2860	154	10586
8673	195	8716
4964	45	4754
725	88	10754
10957	45	1280
8239	79	5953
9618	212	9480
12139	226	6925
3298	207	6504
9827	16	12393
2667	217	13725
5136	72	9088
8666	45	8763
5973	123	3709
5689	126	13831
6974	103	1024
10717	39	6596
1920	181	13769
7068	140	6061
11324	45	1280
8611	112	11273
4724	168	38
7918	181	165
1576	127	112
6391	88	6001
7250	173	10468
644	26	203
3581	123	12240
9744	11	5442
3777	22	11933
9713	22	14457
13171	22	12381
2961	88	9732
7625	16	1739
4608	172	9580
3515	195	7220
2719	16	4304
13183	114	6411
5782	112	9345
1266	22	1954
1280	13	9032
4951	187	14279
9956	114	12201
5495	97	11415
8401	112	9519
1218	43	6219
1280	84	7201
9669	114	6689
4867	140	8995
4428	126	9796
8833	154	4210
13277	45	4117
1873	81	4147
6491	1	6619
11442	126	3203
8067	193	3625
11649	40	8391
2995	114	10846
14307	154	1620
13529	78	4151
13455	55	12729
3162	131	4367
8573	180	12943
9176	112	5628
12782	106	1868
10732	181	14250
2062	89	3837
14103	45	3705
1280	55	12232
7643	16	2062
5092	45	13005
10058	103	13880
13400	45	7426
3510	187	4428
7695	78	9242
12639	19	7884
10786	32	12058
10869	112	1796
12854	112	957
3499	195	8061
14003	45	1280
3451	78	8258
3156	39	13874
2209	123	12240
4042	130	10873
7279	45	5882
4356	165	7614
1439	88	10440
11346	126	7107
14130	78	4105
13226	112	11985
13870	11	13553
13774	11	9048
8682	127	14307
11574	120	4376
4424	112	2467
10056	213	10964
7776	11	2904
10142	123	12240
6359	82	6265
10642	112	12510
9068	112	13659
8882	175	4147
11670	22	6833
8391	88	10960
3218	104	5202
8091	95	1280
13112	116	13653
13965	187	7997
11547	168	6955
7650	154	9847
11517	22	11933
271	123	1361
5122	1	13450
9761	16	8243
1473	187	8995
14055	45	8763
12817	1	10543
2612	155	10674
13353	39	1166
6615	126	3103
2048	45	3837
10191	84	12869
5914	188	3245
10589	195	1893
12226	97	10068
4954	228	5849
12301	127	4552
10284	1	1438
12662	176	7035
6078	22	3044
12345	123	827
1747	2	8682
469	4	1835
13850	123	2758
13286	146	4688
10437	127	1576
2860	154	8605
6343	97	9057
10782	72	1835
12510	112	14136
962	103	6220
4718	55	4528
14145	45	1828
12121	155	14431
10444	1	12003
353	140	2774
8272	82	5447
5588	226	6687
2536	83	9080
4008	39	9985
12101	45	1280
13152	1	2027
902	32	12157
1599	205	5993
2108	103	8091
2358	188	4500
3277	103	7798
7244	45	1280
12984	96	3175
14128	112	8102
12585	231	10587
12804	146	4252
969	140	370
12787	88	11149
2776	187	10472
11117	78	4563
11600	6	13663
938	143	8654
14424	188	4371
9538	143	4070
10866	45	10413
3884	112	2815
10827	45	13057
8815	45	11625
9403	22	7922
14210	55	13606
11464	209	12974
2542	126	10977
9171	22	11976
12558	11	7751
5031	213	794
11189	45	2462
6562	123	12240
9325	195	14494
10647	1	10106
3298	104	2170
6357	112	8483
9382	140	5452
10064	226	3008
12075	104	3799
7939	195	10140
10815	24	4175
2230	78	1808
4356	165	5922
8819	140	5527
10633	22	11933
9410	97	11031
6535	11	9744
502	140	12770
1963	112	7415
2814	66	11981
13826	66	8548
4287	78	1884
1039	45	6247
347	78	1675
8546	34	11901
13327	173	13855
9768	1	4010
5757	187	13336
297	22	12381
3176	103	3577
7555	55	6928
12450	88	1169
11132	208	3294
156	45	13057
3596	188	9735
10673	59	14180
5897	101	10496
12173	140	1376
8932	11	4411
6942	88	3659
10332	123	1574
11368	123	1361
2867	13	4717
6402	103	3808
10348	126	8475
5723	98	1489
4175	1	12120
4382	97	2053
1705	38	1280
4926	95	1280
3386	11	8479
6221	97	4951
8711	112	9421
13201	89	5144
8998	55	1448
7959	1	7067
9782	187	2814
9891	213	7347
9074	213	2724
995	140	2774
3291	112	1637
11271	22	3044
2961	88	4292
14065	13	13846
11442	103	2846
8878	97	6038
4443	182	10829
3830	88	8792
7828	112	12375
9555	155	5751
6384	112	6436
2308	45	10191
6081	83	7382
1034	140	4052
6669	66	5149
10587	168	11131
13939	89	1280
12829	104	13895
11937	19	10345
1407	45	8763
5797	29	6073
7489	179	8358
131	1	12072
14137	140	11424
11010	88	7714
13972	142	3134
11836	81	10105
6712	22	11933
760	123	9346
10208	112	11829
2500	146	14077
1594	112	4019
1857	140	13937
1886	81	9898
12838	188	3355
10455	37	10455
4796	81	10366
7670	195	13166
12110	112	3921
11836	45	13227
8143	1	9205
14142	24	9989
11836	45	3212
12601	45	11339
5553	140	13910
9491	24	8325
9379	184	9382
11419	155	2593
3271	97	9160
1022	78	4767
5446	55	4496
9744	212	7459
8867	11	7542
9603	103	7789
13639	16	6959
5833	126	7470
1305	14	2677
8956	55	12428
5135	103	6033
4750	27	68
7731	98	11494
6794	77	13112
4517	39	1518
6513	103	1476
264	27	13129
4370	19	12547
9329	29	14300
7450	11	3352
2992	23	2630
8761	195	6783
7828	1	5179
11547	168	9564
8391	88	4366
4821	154	3266
9481	195	1048
5975	112	8035
9686	81	4147
12983	22	3044
2240	103	4560
6310	218	12903
7624	81	4147
1849	123	8492
2652	97	9678
1381	41	5461
4424	226	8536
12544	1	7789
9807	221	11207
9258	196	3108
3950	22	8433
2414	81	9336
12450	88	11660
7505	188	6835
14117	121	415
404	228	2485
13004	21	5590
10251	22	6199
6112	140	4651
1765	19	9276
1056	146	5116
12055	78	8597
2989	184	2653
12816	140	11346
3137	24	3057
6442	7	11078
5247	182	2388
12770	103	2697
13180	140	10197
11683	188	10546
9118	148	3837
8111	143	35
10008	59	14180
2875	11	11865
6909	11	6558
13257	143	2896
11297	112	13961
584	88	4892
1948	78	4270
5548	189	5938
6905	209	12974
2988	97	7763
9674	22	14457
2687	22	526
1078	146	1667
7886	112	13036
11646	187	643
1280	13	8181
11724	11	353
8313	45	6493
5872	165	7614
8952	123	6517
3497	10	13057
10185	232	3621
13330	59	7471
6388	210	9409
254	126	4037
4361	195	7925
12094	140	2111
10556	197	9754
10176	64	7815
719	1	8580
7919	127	112
3002	143	10518
11875	114	4222
13548	209	7113
5077	215	2170
8361	88	6341
4846	32	2915
10174	88	6277
12690	1	10144
4925	11	345
1280	55	4672
1946	1	10329
1864	146	1985
1927	7	9608
5796	140	7421
9761	16	9392
5612	112	737
4767	97	4163
1771	47	3837
3358	195	8716
11425	222	11425
7404	128	4234
4761	16	955
3213	19	8796
1324	22	1954
464	45	8358
10144	63	688
13819	213	9916
14249	22	3012
3902	22	3044
9924	214	2876
4426	97	260
3687	103	9874
12272	95	1280
8539	94	4147
3500	123	12143
174	11	1976
10074	89	1280
11929	130	6556
181	126	2072
8799	78	7617
1800	232	6857
9791	95	7426
1832	175	4147
13021	2	8033
11094	82	6305
962	103	1948
902	142	216
13461	72	9088
4282	45	10497
12489	168	627
3975	58	7390
8171	11	8434
9277	88	1722
5131	78	6881
12776	187	2000
852	112	2467
7248	103	7244
1702	22	3798
3043	103	1196
3680	123	1574
4946	190	463
10865	56	13307
13996	127	4691
5539	112	6418
3322	119	3322
12513	226	11872
4091	103	10282
4830	195	7220
2697	81	4147
7569	218	1772
2516	180	9963
12962	140	1292
1742	88	10055
1754	37	1754
55	140	11237
12897	45	12314
9705	0	687
14106	209	12974
13388	55	3524
14188	24	369
11253	19	1683
8260	190	8092
8256	211	13861
10748	126	11973
1362	140	962
9773	24	9564
3983	176	112
6548	146	4060
4428	103	9401
5949	155	5786
13627	112	69
11370	23	6777
8790	102	12801
3562	34	4718
3298	104	7426
1494	82	12059
6885	176	11791
4367	127	7578
8493	22	11933
12430	88	7779
7202	45	13227
12079	45	11625
8310	32	12845
14284	112	14363
8440	58	7622
8843	45	11382
1919	89	1280
9218	89	6247
3532	96	9071
101	97	10051
8133	72	10546
2156	112	5125
3808	187	6402
12805	88	14250
2892	177	488
6605	193	12326
12059	55	8855
10114	209	12974
6885	181	1532
1959	19	2118
502	22	531
5530	82	448
14064	140	11212
2410	110	8288
5018	39	9228
11526	0	552
8558	81	4147
9485	112	95
3457	22	1075
737	112	1918
9635	146	8529
9416	97	14478
9404	140	7421
10466	112	12570
3111	45	10236
8258	97	11387
13791	89	1280
5629	123	12240
1280	55	13494
3298	207	11949
4402	14	6134
9849	143	6174
3957	81	4147
9633	103	1121
9891	213	9393
4200	87	12835
8111	143	6622
10557	227	4358
11924	4	6554
2414	152	938
6262	88	11672
7490	45	10184
4912	218	1385
5227	81	9849
12345	45	11339
2773	22	1075
9100	81	10105
229	95	8358
1919	1	11811
6878	96	11077
9669	140	13315
1573	45	4117
962	126	11476
12266	97	7405
5135	103	9783
2382	193	3002
7855	39	2622
8061	143	6070
10771	112	2061
3409	22	14457
14061	123	827
5971	1	8271
2179	218	9744
4581	103	13960
12779	197	4653
3758	97	4447
4724	86	12353
435	127	551
7294	16	12338
1828	82	3705
10663	97	10696
7310	97	3923
5436	155	14157
13798	195	6120
14020	24	5725
12251	195	12370
1709	193	12326
1484	11	3905
12277	213	10186
6535	212	3622
12547	22	13188
10532	140	113
9744	212	3813
11511	103	6518
1948	177	632
10748	103	2017
6296	140	1292
12783	103	8626
8853	182	2388
8734	39	9016
6588	126	8304
4513	78	9663
13776	1	13767
5927	165	11553
7676	45	1280
10701	103	545
136	72	3804
4976	112	2875
4109	22	7358
14201	45	2462
10191	33	10590
6535	212	11642
9742	155	12969
1066	112	8484
6062	11	14173
13917	96	11972
6970	180	5848
12589	110	5696
10353	229	13009
11044	147	10997
3095	45	2462
10876	24	8582
760	195	8716
10910	103	5210
7294	16	9403
6974	103	13173
9086	88	12405
13394	11	174
10455	155	13101
12897	45	9977
3326	126	6923
6391	40	214
11547	168	4291
10281	59	9510
2773	232	1281
9504	1	10265
13845	78	6112
3302	154	14306
4906	89	1280
6875	82	3826
1505	196	9034
9555	146	9904
1280	84	7066
8995	103	11324
14130	187	2774
4626	127	706
2994	22	14415
8716	143	13450
2913	165	12337
5970	11	1859
2594	98	14291
697	22	10396
3655	103	13965
6636	45	7426
1069	97	14145
2468	89	1280
9891	213	10360
4183	45	1280
12215	123	5705
952	19	13080
13201	112	8342
319	1	10101
69	22	11299
3557	6	10303
12823	19	14456
9822	45	10236
3133	68	11132
5072	140	181
9558	187	5997
13476	1	12345
3146	190	9733
9327	232	9398
261	78	8577
1133	59	1936
13428	22	10396
10889	112	1288
1468	143	3739
4040	78	11737
9434	39	6923
7711	126	4858
6097	89	1280
6974	66	10027
8798	121	10818
9405	81	4147
1648	187	14009
4136	143	10847
13826	103	1948
82	217	12091
12897	45	8358
1715	212	2765
3944	95	8358
8260	155	1303
10829	55	10627
9471	173	5841
2952	19	7877
13086	45	10191
12136	123	1574
3143	180	305
10401	121	2170
11309	227	13762
8612	195	494
8185	188	3318
8991	190	3665
8050	184	12995
12766	225	9080
7564	22	11933
4366	114	9013
9640	103	5039
10534	1	837
11816	22	11933
15	24	5329
7776	112	8638
6798	140	1741
11717	16	1384
8520	187	14010
10268	11	653
10132	140	13826
6550	1	2835
6684	114	6417
9622	127	13888
10166	112	12153
2535	88	10556
11200	148	938
9817	89	5144
7043	112	13266
11463	63	688
7245	188	8775
9340	123	827
3043	103	12251
6339	114	2299
13037	155	11050
11030	120	4207
10144	78	2550
14182	158	9610
1135	66	12554
465	45	13227
8016	45	13057
6656	112	5697
938	55	6648
5716	119	5716
5196	112	13659
4428	103	3510
1938	195	8716
12930	121	2462
6002	142	13479
10534	1	13060
227	1	1992
6444	45	4750
4348	225	8370
10875	116	11789
9086	88	3672
5973	195	12659
8706	123	12143
3514	45	8001
11112	190	7964
4559	146	10015
3159	88	4498
9392	188	824
5497	159	9844
11816	19	2978
10807	195	8716
9951	97	6219
9066	22	8433
14485	127	8651
13717	161	7481
10356	187	9947
3904	112	4932
5051	123	8492
8294	97	7670
13453	195	10985
5043	89	1280
3169	76	1493
5390	88	14194
9348	112	2150
10784	188	1465
3162	131	10732
13445	32	4559
3187	83	821
3302	176	10597
6233	22	11933
7143	147	11630
9074	48	4785
6666	22	11933
4653	55	2234
4136	143	4273
1931	114	4608
1858	22	5416
8515	45	10191
7197	68	10886
5814	222	5814
9120	22	3709
12153	188	7513
959	78	13999
1903	82	13458
8079	123	8492
10307	120	13861
1385	212	2820
12768	6	10303
1331	209	10056
12267	162	6932
9	126	7131
6874	22	7358
381	11	10873
13937	126	11875
13591	12	8161
12045	126	8486
8377	140	3176
11475	218	9744
10363	11	227
2961	88	6410
1601	45	1280
5697	11	7672
500	96	6692
8310	142	6050
1911	127	774
9490	142	12370
5088	140	1292
3502	197	6577
8320	123	1574
210	206	3630
2764	127	12301
8088	103	8556
12560	41	6885
4903	193	1226
11433	97	7405
7958	83	797
2481	78	613
1248	209	9891
9277	40	6197
7477	22	12381
6663	45	11402
7455	72	4177
697	140	4792
14312	225	14409
9095	1	7549
8337	1	8016
8374	121	11101
324	197	114
5430	1	6121
1447	89	1280
4052	103	5864
7426	55	939
2814	103	5845
8112	88	13472
5474	39	953
10197	126	9236
5144	55	9625
1135	126	589
8537	11	7615
257	192	9757
7822	2	7578
6324	1	6184
103	29	13978
11804	196	14388
13826	126	1269
5191	161	2554
7218	196	9034
2862	126	12077
5156	121	6840
9957	112	14270
11162	103	1022
8893	97	14074
3298	29	11074
3325	140	9929
14472	45	7426
119	114	692
2163	187	13113
2814	66	4736
1398	140	10748
7272	55	7871
902	32	10431
3543	1	12272
10660	103	9104
9891	213	1770
3936	195	8166
5167	140	7668
14299	128	9451
5314	22	7358
9595	126	12902
2995	2	12878
2814	103	3510
4976	112	11865
5394	4	9722
3577	123	1361
3982	140	6157
8864	142	2845
5819	121	7503
12033	11	8932
2814	126	12033
9603	103	1476
8838	140	10224
8961	216	930
1385	212	6670
12606	89	7426
9874	60	13920
8662	140	13229
1299	154	3603
6223	212	7368
12761	172	10503
8736	126	10389
672	112	8771
8131	121	6203
12878	127	13524
7003	39	8219
9319	11	2210
11401	34	9088
1667	112	2663
10405	159	8679
13554	123	9346
8504	37	8504
11660	140	12626
116	120	10546
2688	114	11562
9072	1	4322
11840	212	4859
4169	222	4169
5227	81	4272
8807	182	7964
13419	103	12896
3429	143	8681
4396	55	12946
3936	45	10546
8453	88	13171
7153	22	1075
10832	45	1280
929	134	4147
3162	127	11084
8586	114	5512
8585	140	6588
938	55	14384
7126	39	13334
58	123	7971
14260	140	3316
5247	182	5540
13826	103	7133
7736	4	6765
11986	120	4696
7906	140	11237
7869	19	13472
8444	66	7724
2032	11	5072
1715	212	13375
5618	53	5364
8310	142	7355
13499	121	11063
7763	122	8498
11817	210	14128
12173	140	5014
2558	112	1833
8387	45	13112
1788	126	2080
1041	89	1280
13258	45	6203
68	221	8835
11573	225	14268
8483	188	10546
261	195	13257
12759	112	11005
2460	177	11967
10133	96	1560
13800	1	11570
7509	97	11570
1873	123	1574
1793	188	10546
7644	195	7220
3770	195	13092
13832	102	13768
12481	123	1361
11406	193	9475
6178	64	938
6726	103	9481
1132	73	12210
3894	127	10083
8033	176	10732
1056	146	1458
95	112	13215
13465	97	10242
8444	103	1583
9925	103	9953
6771	226	14375
6586	1	9688
3832	16	5708
6323	16	3183
465	122	8218
10348	126	1066
8452	96	13782
2586	97	2252
7091	112	4105
9008	123	1361
3219	1	11069
4830	45	14432
9368	55	6512
13441	195	3488
8682	127	9622
472	176	8833
10132	22	1075
13723	226	1212
10827	45	6493
5216	165	7571
7298	78	6463
1982	209	7113
3577	195	5639
12518	22	7922
10505	11	5622
10805	112	3817
2130	1	8888
9618	212	4520
6247	116	4249
9291	1	11888
3629	39	10754
10036	168	7311
8750	98	976
1235	66	5176
10057	16	4149
5255	112	8159
5219	174	3880
4706	88	4210
2961	88	9106
4399	77	4718
1203	66	5936
8539	39	8589
13640	97	7011
3809	94	7395
244	1	1886
11678	213	13393
1849	195	13166
8867	112	9504
10732	181	13497
6909	112	7696
1395	209	12974
12648	123	1361
13711	218	3694
2987	232	13464
3921	11	737
5089	114	719
10494	159	3817
8132	103	864
3233	1	1956
6093	140	2774
1324	112	12396
8161	6	10303
6925	140	1135
9074	213	6012
10513	88	140
9031	188	6938
3864	195	9538
7650	127	7976
9408	127	10247
8166	143	1525
13445	32	11057
737	112	11541
470	123	12240
5591	81	4147
112	154	8800
9920	112	13847
13232	212	11635
12038	190	3084
13339	97	2695
14120	207	6454
6010	75	2574
3469	88	1919
5971	140	13299
13289	89	12314
1474	112	9359
10869	11	2904
902	142	11526
7836	103	10237
1814	215	11625
4830	45	13009
4366	89	1897
12652	216	58
3860	83	5090
10036	168	3715
13826	103	5172
12025	177	11992
14250	112	10915
1801	103	4945
4216	103	10702
4078	19	4211
1049	112	7748
7383	13	3168
11767	195	7136
11999	29	11171
13299	103	5784
6771	114	5473
10426	97	4800
742	14	7174
340	143	8265
11199	176	10083
7880	226	11450
10596	155	14431
10069	1	99
3799	55	11537
2053	218	9744
13852	22	13119
8864	32	6192
7477	232	1552
1922	103	6777
10046	205	6948
13581	126	10647
1066	11	9614
8517	130	8261
8307	177	8582
14053	205	5949
1679	121	9977
12716	193	12194
483	187	4651
2860	176	7403
3655	103	12578
14034	123	3709
10925	30	7900
10036	168	13409
8343	140	5617
13173	187	9069
12344	45	6247
9911	127	7654
1255	45	8763
2516	180	5872
12921	114	2688
13850	45	14207
13742	106	6865
1235	103	6144
3113	55	6086
4099	112	96
3125	45	11625
3837	13	12537
12218	88	391
8535	197	1274
252	24	4358
10660	103	10332
4456	76	125
4419	112	5970
7592	19	2285
4243	24	11724
9485	112	7969
13229	66	5149
5244	89	1280
1987	24	1263
3225	11	9256
7442	168	533
11834	1	9405
3219	97	13720
175	82	9495
11927	179	12888
9828	123	1361
13005	77	2462
11441	123	811
3563	95	1280
9656	11	7786
8833	154	13148
10598	112	4463
4706	88	10250
9051	1	322
10169	211	3480
616	72	6913
11257	45	1280
8330	16	3606
13801	218	1385
13258	45	938
5581	195	10406
9609	112	9458
7529	161	4485
13174	123	1361
7332	66	12181
3829	88	8432
10994	146	10291
9408	181	9159
8393	162	6932
5495	97	8334
7742	72	8955
4088	127	7035
1797	155	12714
5596	108	11294
5541	7	9096
12544	140	11162
4114	89	1280
3213	19	12582
2109	45	4117
12794	64	1280
3169	120	10546
4289	218	386
5300	19	11253
9779	89	1280
11926	232	998
9850	22	3044
9406	22	8433
8716	143	7764
10134	182	7964
9640	103	1197
7892	216	13270
6060	45	7383
12382	64	5144
11368	161	11155
1280	27	8181
9277	88	28
11935	1	14217
103	29	9196
10067	15	938
2904	11	9774
6559	103	13340
487	113	10711
5585	172	9619
10587	168	10593
10058	103	9481
4548	22	14457
7403	154	4518
13970	1	13764
12974	213	3116
8065	89	1280
2815	97	14148
3215	112	7526
11660	112	4583
13649	103	12521
1060	22	3031
5106	140	14251
3721	123	1361
10695	1	8266
492	22	531
12544	140	13649
10211	104	4756
2323	88	14273
5139	36	3837
2353	18	9120
9130	55	5911
7757	29	287
5021	176	12301
6662	110	6911
8296	103	83
6585	187	593
1625	89	938
3998	216	11801
13726	195	3733
3899	66	677
9338	230	5763
9982	123	1361
12648	187	13508
8994	45	10191
13455	55	120
8588	221	2416
2767	211	6272
205	112	5971
13759	45	2462
8674	95	1280
9979	41	11791
7594	188	9088
10468	187	13826
1492	140	5317
8680	95	1280
6515	121	1280
3137	24	2956
5062	23	6514
8229	11	9609
13887	170	10191
5908	45	2670
6264	127	13300
9278	227	8973
73	97	2697
9333	41	2860
5785	96	3416
12462	222	12462
11373	45	938
1569	97	13785
3064	188	3804
3733	143	11498
13100	195	10741
9523	55	1754
3728	104	13227
9555	211	7144
7403	127	4552
11419	155	4147
9406	140	4091
7489	82	4720
10988	112	14453
353	112	8711
4642	97	8415
2229	55	5436
1170	22	3044
10812	55	4223
6290	49	12503
9140	140	9111
7705	45	3212
5466	89	1280
9130	159	7155
12434	22	1075
10004	119	10004
1119	152	1280
544	45	10184
10380	197	9088
12839	195	352
3652	103	6675
13282	45	10236
3493	6	13663
7868	45	2320
10616	76	1728
13257	143	12849
12265	95	3837
12423	195	5639
7668	103	11608
10290	112	1049
4112	96	13327
14166	227	11177
2427	112	4109
9053	19	7903
3156	39	12779
13299	103	6398
6126	112	8533
6208	123	8492
10200	82	3419
14231	103	4660
14103	45	13112
14307	154	2349
8188	209	7113
13327	195	5639
3014	176	3620
938	143	12648
13009	27	151
10846	112	10499
150	82	7173
4838	140	10748
6382	22	11933
4591	140	14010
12903	212	6210
1436	143	12025
13419	126	11476
6906	215	7383
10363	112	12558
10197	103	8556
9867	1	9983
2308	45	12314
2026	22	11933
8131	121	2320
792	39	7520
3866	38	8775
6648	148	938
11117	195	13756
11999	29	8031
9546	140	12770
1282	78	5907
5661	97	760
2935	195	8061
10147	140	11663
1879	45	4117
11791	176	11199
9454	155	14193
643	103	556
12069	22	14457
8512	55	14346
3026	72	13629
9767	22	1954
10001	212	1399
6513	103	6208
12842	89	1280
2895	45	1280
8081	11	2156
11983	140	7421
13589	59	7471
7469	146	3711
345	112	3430
7462	87	11400
11070	196	11677
11723	188	3245
4651	103	11000
5135	103	8602
8720	83	4042
7016	88	4210
9490	32	13713
5118	1	2164
14005	16	1038
6513	126	6187
2070	24	5196
2675	45	1828
6567	37	6567
12626	66	4032
11973	11	6816
12411	227	8311
2419	22	5147
2936	0	10907
7654	176	6406
13703	112	4292
10822	112	3996
4583	72	6613
9891	213	7446
13509	126	14267
157	126	11124
551	131	12662
10083	176	8033
2275	123	9346
13544	208	3294
10540	146	11253
12974	213	2868
2929	117	12157
14120	207	1618
1168	112	3905
6036	97	8706
10557	161	10638
11011	123	9346
6129	22	869
3545	39	9731
1719	161	7481
6925	1	2191
13768	213	3513
2065	22	869
2381	22	12381
4161	7	13552
3157	32	5409
10250	140	1788
12164	97	1728
4559	155	13166
4656	140	6623
8956	56	5038
8970	209	7113
13005	116	4249
9032	229	2320
10989	140	4581
9105	81	4147
1748	203	11082
5247	182	721
4399	27	3168
10247	176	10083
2927	97	2576
6071	11	2197
8337	1	4317
4685	126	10116
2111	126	3096
790	54	14272
5683	22	1075
7691	187	12972
12804	146	6412
11481	147	6589
13226	99	10534
3266	22	13119
666	103	10696
13024	216	14328
3812	38	7387
1356	140	3043
11162	66	9237
907	177	13131
9233	110	10490
7884	20	2273
4054	88	1006
2168	112	7749
4491	112	6596
370	66	3137
11844	59	7471
4637	187	6360
14083	1	6562
11762	211	4177
6481	88	13632
1945	187	13649
7048	22	11933
10975	45	938
12868	23	10983
12662	176	774
8395	112	7374
12699	24	2427
11262	209	12974
12264	1	9379
1477	11	9182
13321	97	12156
3176	66	11571
7893	2	3983
10610	45	2320
13775	11	353
13764	60	12179
6881	112	277
9413	95	938
10330	112	9817
13642	140	8995
3347	103	545
7157	81	4147
11246	22	3798
5942	89	5144
7677	228	2399
3140	215	13227
5591	195	13756
6151	81	4147
8090	195	12194
12974	213	6069
13701	184	9383
8722	55	4359
993	80	7194
4088	127	435
4156	92	12933
1004	39	3522
9774	112	2334
12927	1	5721
5981	188	3804
10976	6	13738
7527	112	11369
542	170	3734
1819	4	7426
7646	188	12602
3548	123	1361
941	22	7358
3545	39	13139
10508	212	8697
10225	22	11933
1342	39	1732
512	45	11339
13127	116	4249
13925	146	11973
6197	88	9858
4242	195	4921
1039	45	7426
10382	112	12748
12405	89	1280
2729	140	181
6034	209	7113
3355	55	11657
7403	127	8644
4088	176	6406
8310	32	7326
10994	146	13177
2250	127	5330
4880	127	1556
5347	226	5616
12218	40	10474
7168	18	6893
11572	112	1883
4405	82	3992
1296	4	9088
13249	127	12662
3519	228	10902
3157	32	6447
14341	45	5882
8392	97	1121
7302	19	13542
10515	78	10290
14472	45	6247
9912	103	8067
4464	128	3746
1116	123	12240
8081	1	9707
9169	103	10271
1280	55	14079
4243	96	13868
3196	72	4122
6222	88	8586
65	45	4750
14307	154	13289
14066	49	4113
10330	112	1458
2904	112	9774
1215	195	13756
701	38	5202
9153	112	14191
13757	72	10546
14346	59	9510
9872	11	6683
3220	187	6138
14056	96	5742
8716	143	13004
4815	89	6203
13937	103	4970
8387	195	1893
5916	72	12602
10587	168	9732
8833	154	365
11328	9	12296
6024	22	8433
3075	121	7426
6586	11	10460
10868	97	12055
12748	112	9392
2828	175	4147
13721	195	12675
13926	116	4249
1922	66	12394
11393	146	3094
634	140	373
8520	161	3627
10848	112	14266
9224	172	13311
8916	81	4272
5435	193	1540
7810	89	938
9984	45	2320
4717	221	2876
4426	112	8932
13299	126	14358
5605	209	7113
11018	232	1197
4342	197	8358
1548	112	3854
1187	112	2168
6610	112	14486
2842	187	13419
8016	81	4147
8880	190	8447
911	83	3676
2585	88	7715
6593	176	3983
8553	114	9291
6357	11	3884
6289	2	14307
8867	11	5622
5015	123	827
10728	168	14493
822	232	10468
1280	55	8303
10103	89	1280
2953	32	11708
10124	13	3168
9067	187	3655
7160	45	1280
8953	212	6813
7257	11	3105
4813	97	14130
13419	103	5887
9791	95	1503
13194	2	11199
554	214	14182
80	162	6932
13897	55	10818
6290	49	3699
718	229	9130
1788	126	5088
1889	181	7007
6885	181	2349
8531	45	1828
11809	106	9470
10663	140	11539
7681	112	13026
2191	187	12391
14307	154	3952
7426	55	13730
5987	126	86
1870	1	13450
13220	210	9200
12016	97	485
4200	212	1116
10560	39	2562
6161	188	10405
5163	103	10687
9891	213	636
13792	203	9975
6332	187	7728
11400	146	225
13399	33	1280
11996	22	7337
8920	83	2154
4636	88	1375
5681	165	90
4774	103	7368
6444	21	13920
2076	112	7681
8447	55	2092
8061	143	12593
665	123	3709
10806	11	6558
12185	134	4147
3043	103	4776
5697	11	2189
10176	159	11875
3975	58	8774
1476	195	13756
10712	195	7925
7241	1	7624
8280	66	3137
11747	101	11939
12450	88	8856
12633	97	12744
2960	12	12797
4389	95	1280
5752	27	3168
1219	103	6018
5510	102	726
2275	218	10001
6842	4	7626
13642	112	12033
12744	45	10497
2019	187	11442
10686	6	2836
4305	111	4090
6321	86	5963
1054	123	1361
12337	182	5540
5249	88	3796
11148	89	1280
10458	45	11761
1362	140	181
13232	212	9426
8576	33	1280
6112	97	13845
7391	112	5975
8808	121	13009
11128	24	1146
8777	225	2169
2072	140	113
5479	123	1361
5405	213	1369
8672	68	6888
1385	212	7283
379	89	8358
9566	112	6465
9387	45	1280
13163	188	12219
9633	103	10894
10308	45	2170
10067	78	13771
12451	1	8752
8391	88	12923
9618	212	7101
6145	89	6247
1866	155	10856
883	195	4741
12014	60	7082
1856	97	368
9940	22	11933
12540	112	5667
7116	11	10148
8956	208	8723
311	188	9088
316	22	14457
938	143	9092
1407	123	8492
9498	59	7471
2108	103	14241
13581	126	1923
8298	2	7403
1776	27	8181
1135	103	11729
11039	127	4088
3884	1	6206
2867	116	4249
3298	207	9938
10197	103	9330
13422	95	4117
5607	82	10857
1450	11	5827
8088	103	1186
8814	209	9891
9226	97	9311
1280	84	1855
11634	140	12377
14035	40	11362
12306	140	4428
5291	78	8311
6184	45	2462
7836	103	13296
3521	121	910
10559	1	2146
5754	123	1361
8325	71	3298
1889	127	13249
7887	140	3582
13397	222	13397
6233	11	10889
13171	140	4549
11394	218	2755
8861	45	13057
9595	126	7564
168	45	12314
8315	189	14156
5527	220	2272
277	11	13348
10798	126	11124
12944	112	1109
704	121	776
995	112	9509
6888	208	13663
12078	11	7397
14405	39	6803
731	88	12026
7013	123	12143
4508	121	1280
8809	146	6677
9883	188	3804
4247	114	11156
9321	123	6085
4626	154	8987
